2.00	1733.15	54.38	1.19	14.71	11.11	4.58	8.01	0.00	2.67	1.14	0.00	63.53	0.00	36.47	0.00	1700.00
3.00	1693.15	54.38	1.19	14.71	8.62	4.58	8.01	0.00	2.67	1.14	0.00	64.04	0.00	35.96	0.40	1100.00
2.00	1613.15	45.93	3.73	11.67	17.01	4.23	8.81	0.00	2.40	1.28	1.03	63.53	0.00	36.47	0.00	1700.00
0.80	1723.15	49.48	0.77	17.04	8.18	11.39	11.98	0.01	2.12	0.13	0.00	58.35	4.81	34.50	1.96	1601.00
0.80	1723.15	52.11	0.82	18.27	2.82	12.11	12.68	0.00	2.14	0.08	0.00	56.88	4.27	37.08	1.78	1642.00
0.80	1723.15	50.92	0.86	17.75	5.07	11.26	12.13	0.01	2.27	0.13	0.00	51.12	11.62	35.29	1.07	1300.00
0.80	1723.15	48.77	0.77	17.02	6.93	10.40	11.82	0.01	2.45	0.10	0.00	50.98	13.72	34.27	1.28	1310.00
0.80	1723.15	55.88	1.63	18.69	0.98	9.98	10.61	0.00	1.87	0.53	0.00	43.83	18.71	37.23	0.14	1466.00
0.80	1723.15	56.99	1.40	18.38	1.95	8.70	9.79	0.01	2.09	0.49	0.00	44.39	18.87	35.79	0.53	1309.00
0.80	1723.15	53.18	1.36	17.76	8.25	8.73	9.30	0.01	1.78	0.45	0.00	50.18	13.36	33.53	1.07	1049.00
0.80	1723.15	56.18	1.62	19.22	2.37	9.04	10.10	0.01	1.98	0.53	0.00	46.86	17.07	35.73	0.14	1180.00
0.80	1723.15	54.22	1.55	18.26	2.86	9.05	10.10	0.01	2.72	0.64	0.00	51.59	12.17	34.57	0.36	1622.00
1.50	1673.15	56.19	0.00	20.50	3.15	6.66	11.48	0.00	0.00	0.00	0.00	60.97	0.23	36.85	0.92	1100.00
1.50	1673.15	50.01	0.81	15.12	7.62	10.18	12.11	0.00	1.96	0.00	0.00	54.63	9.97	33.60	1.80	1560.74
1.50	1673.15	49.28	0.80	14.61	7.20	10.21	12.31	0.00	1.88	0.00	0.00	51.92	11.13	35.36	1.59	1633.36
1.50	1673.15	43.92	0.02	15.94	4.42	15.51	16.81	0.00	0.23	0.00	0.00	30.68	35.99	32.82	0.52	1164.80
1.50	1673.15	46.72	0.73	14.32	11.57	9.50	11.32	0.00	1.53	0.13	0.00	31.16	36.52	31.72	0.60	1015.58
1.50	1573.15	48.50	0.80	14.81	9.24	10.05	12.06	0.00	1.81	0.00	0.00	61.25	0.66	35.98	2.11	1676.62
1.50	1573.15	48.22	0.89	16.82	9.62	8.52	10.87	0.00	2.02	0.21	0.00	59.71	0.66	37.56	2.07	1371.29
23.00	2473.00	49.31	0.13	5.18	4.68	36.05	3.70	0.36	0.00	0.00	0.00	57.70	0.11	38.80	1.50	1646.00
